window_start,window_open,btc_final,actual_outcome,correct_at_30s,btc_at_30s,poly_price_30s,correct_at_60s,btc_at_60s,poly_price_60s,ev_at_60s,correct_at_90s,btc_at_90s,poly_price_90s,correct_at_120s,btc_at_120s,poly_price_120s,ev_at_120s,correct_at_180s,btc_at_180s,poly_price_180s,ev_at_180s
1774527600,69366.68,69362.18,Down,True,69359.7,0.5800000000000001,False,69381.24,0.66,True,False,69384.76,0.58,False,69381.21,0.67,True,False,69387.01,0.66,True
1774527900,69362.18,69420.66,Up,False,69334.72,0.63,True,69364.72,0.54,True,True,69404.53,0.81,True,69366.94,0.6,True,True,69378.73,0.73,True
1774528200,69420.65,69322.43,Down,True,69389.47,0.69,True,69388.35,0.6699999999999999,True,True,69376.0,0.71,False,69446.22,0.75,True,True,69394.1,0.8,True
1774528500,69322.43,69336.01,Up,False,69276.06,0.76,False,69245.82,0.83,False,False,69252.64,0.8200000000000001,False,69261.58,0.81,False,False,69308.27,0.5800000000000001,True
1774528800,69336.01,69365.84,Up,False,69332.8,0.48,False,69307.35,0.6799999999999999,True,False,69317.75,0.62,False,69312.71,0.61,True,True,69345.0,0.66,True
1774529100,69365.73,69388.02,Up,True,69376.65,0.59,True,69395.1,0.72,False,True,69401.22,0.73,True,69409.2,0.75,True,True,69412.17,0.83,False
1774529400,69397.74,69410.52,Up,False,69392.35,0.52,True,69417.56,0.67,True,True,69422.85,0.65,True,69398.96,0.54,True,True,69405.79,0.6,True
1774529700,69413.78,69436.41,Up,True,69429.67,0.6,True,69434.51,0.62,True,True,69435.74,0.59,True,69423.95,0.52,True,True,69461.27,0.92,False
1774530000,69436.42,69444.54,Up,True,69438.65,0.46,False,69431.98,0.55,True,True,69467.66,0.66,True,69439.52,0.51,True,True,69456.04,0.67,True
1774530300,69449.82,69504.1,Up,False,69444.54,0.55,True,69470.8,0.64,True,True,69476.44,0.66,True,69465.79,0.65,True,True,69493.29,0.86,False
1774530600,69504.1,69484.14,Down,True,69444.95,0.77,True,69429.78,0.85,False,True,69449.39,0.78,True,69458.11,0.79,False,True,69454.9,0.89,False
1774530900,69484.15,69475.01,Down,True,69473.92,0.63,True,69472.71,0.61,True,False,69496.0,0.59,False,69512.98,0.7,True,False,69513.54,0.73,True
1774531200,69475.0,69430.0,Down,True,69466.5,0.6,True,69445.01,0.72,False,True,69445.01,0.74,True,69451.57,0.73,True,True,69455.02,0.6699999999999999,True
1774531500,69430.01,69400.15,Down,True,69422.57,0.6,True,69418.88,0.62,True,True,69408.01,0.75,True,69384.16,0.84,False,True,69383.79,0.89,False
1774531800,69400.14,69254.37,Down,True,69386.06,0.54,True,69384.0,0.6,True,False,69407.76,0.51,True,69385.76,0.61,True,True,69384.74,0.6799999999999999,True
1774532100,69254.38,69317.0,Up,False,69249.78,0.41000000000000003,True,69284.22,0.63,True,True,69309.13,0.75,True,69385.7,0.95,False,True,69399.01,0.95,False
1774532400,69317.0,69547.32,Up,True,69323.06,0.54,False,69300.01,0.56,True,False,69297.12,0.6,False,69283.64,0.6599999999999999,True,True,69346.75,0.65,True
1774532700,69547.35,69647.7,Up,True,69794.54,0.71,True,69791.84,0.91,False,True,69816.89,0.96,True,69695.07,0.88,False,True,69750.4,0.97,False
1774533000,69647.69,69792.94,Up,False,69608.41,0.65,True,69649.8,0.5,True,True,69678.27,0.61,True,69697.75,0.71,True,True,69846.02,0.98,False
1774533300,69793.0,69658.24,Down,True,69738.04,0.6799999999999999,True,69720.71,0.77,False,True,69670.7,0.89,True,69614.69,0.97,False,True,69593.99,0.99,False
1774533600,69646.59,69711.36,Up,False,69645.42,0.56,True,69708.91,0.63,True,True,69682.95,0.61,True,69686.11,0.57,True,True,69676.61,0.61,True
1774533900,69711.35,69648.38,Down,True,69681.88,0.5800000000000001,False,69728.09,0.55,True,False,69780.34,0.74,False,69787.32,0.82,False,False,69750.64,0.71,True
1774534200,69648.38,69608.4,Down,False,69662.16,0.53,True,69628.29,0.5700000000000001,True,True,69575.2,0.8,True,69522.02,0.91,False,True,69615.95,0.73,True
1774534500,69608.4,69488.26,Down,False,69610.62,0.52,False,69668.0,0.7,True,False,69667.45,0.73,False,69650.3,0.68,True,False,69630.56,0.59,True
1774534800,69477.21,69545.13,Up,False,69440.01,0.64,False,69435.68,0.7,True,False,69417.81,0.73,False,69432.48,0.73,True,True,69509.77,0.62,True
1774535100,69545.13,69611.02,Up,True,69558.0,0.58,True,69561.46,0.61,True,True,69559.83,0.59,True,69639.77,0.85,False,True,69687.17,0.94,False
1774535400,69611.03,69767.23,Up,True,69636.81,0.59,True,69697.27,0.8,False,True,69733.43,0.85,True,69692.4,0.8,False,True,69706.37,0.93,False
1774535700,69767.24,69643.74,Down,True,69706.0,0.75,True,69698.41,0.74,False,True,69641.97,0.88,True,69640.18,0.92,False,True,69652.12,0.94,False
1774536000,69653.51,69516.88,Down,False,69729.88,0.77,True,69616.19,0.5800000000000001,True,True,69581.96,0.79,True,69616.36,0.64,True,True,69585.7,0.81,True
1774536300,69516.88,69437.29,Down,True,69503.43,0.56,True,69506.6,0.55,True,True,69448.49,0.78,True,69434.99,0.8,False,True,69475.38,0.71,True
1774536600,69437.28,69318.65,Down,False,69444.15,0.53,False,69484.5,0.68,True,False,69476.2,0.68,False,69486.08,0.74,True,True,69408.0,0.6799999999999999,True
1774536900,69318.65,69484.78,Up,False,69308.23,0.53,True,69426.67,0.85,False,True,69480.59,0.94,True,69475.77,0.92,False,True,69413.16,0.92,False
1774537200,69479.91,69357.31,Down,False,69485.06,0.5,True,69436.76,0.6599999999999999,True,True,69422.62,0.74,True,69401.63,0.8200000000000001,False,True,69412.59,0.8200000000000001,True
1774537500,69350.0,69171.76,Down,False,69360.0,0.49,False,69392.51,0.64,True,False,69381.24,0.5,False,69357.78,0.52,True,True,69296.89,0.79,True
1774537800,69174.08,68967.9,Down,False,69241.07,0.72,False,69212.62,0.65,True,True,69170.23,0.55,True,69145.94,0.6,True,True,69111.17,0.81,True
1774538100,68950.76,68889.81,Down,True,68883.53,0.75,True,68949.01,0.51,True,True,68917.63,0.5800000000000001,True,68902.88,0.63,True,True,68837.86,0.83,False
1774538400,68885.15,68999.0,Up,True,68909.25,0.59,True,68932.57,0.67,True,True,68918.29,0.62,True,68932.01,0.66,True,True,68895.04,0.58,True
1774538700,68999.0,69022.6,Up,False,68992.57,0.52,False,68989.76,0.54,True,True,69025.23,0.62,True,69002.7,0.55,True,True,69059.17,0.84,False
1774539000,69030.49,68950.85,Down,True,68979.51,0.64,True,69004.95,0.53,True,False,69054.87,0.65,True,69015.84,0.51,True,False,69051.06,0.64,True
1774539300,68950.84,68971.15,Up,True,68968.0,0.59,True,68988.94,0.66,True,True,68961.27,0.53,True,68951.96,0.47,True,False,68913.58,0.72,True
1774539600,68975.87,68984.93,Up,True,69008.59,0.64,True,69024.07,0.7,True,True,68982.0,0.51,False,68939.83,0.65,True,False,68950.52,0.63,True
1774539900,68988.75,69099.55,Up,True,69012.46,0.62,True,69001.5,0.53,True,True,69033.97,0.74,True,69116.08,0.89,False,True,69097.95,0.94,False
1774540200,69099.55,69187.19,Up,False,69097.01,0.49,False,69085.35,0.53,True,False,69093.01,0.5,True,69100.81,0.52,True,True,69181.81,0.91,False
1774540500,69198.37,69082.64,Down,True,69137.73,0.74,True,69165.78,0.62,True,True,69146.33,0.72,True,69142.17,0.74,True,True,69124.95,0.89,False
1774540800,69082.64,68996.88,Down,True,69026.62,0.69,True,69024.08,0.74,False,True,69033.46,0.6799999999999999,True,69009.68,0.81,False,True,69047.39,0.74,True
1774541100,68996.89,69004.82,Up,False,68991.23,0.52,True,69004.83,0.53,True,True,69027.78,0.62,True,69017.12,0.59,True,True,69045.26,0.85,False
1774541400,69004.82,69022.58,Up,True,69007.75,0.49,False,68979.96,0.64,True,False,69002.43,0.48,False,68961.01,0.73,True,True,69008.7,0.57,True
1774541700,69022.57,69043.98,Up,False,68996.65,0.63,False,68981.41,0.7,True,False,68909.06,0.9,False,68898.4,0.9,False,False,68906.99,0.96,False
1774542000,69043.98,69032.11,Down,True,69039.01,0.54,True,69017.83,0.5900000000000001,True,True,69018.75,0.64,True,68991.4,0.75,True,True,68946.66,0.92,False
1774542300,69037.37,68890.59,Down,True,68983.23,0.6699999999999999,True,68981.18,0.64,True,True,68972.35,0.71,True,68933.1,0.86,False,True,68952.33,0.87,False
1774542600,68888.01,68958.25,Up,True,68903.41,0.53,True,68893.05,0.54,True,True,68899.01,0.55,False,68872.95,0.54,True,True,68891.17,0.53,True
1774542900,68966.32,68846.24,Down,False,68973.58,0.57,True,68965.85,0.5,True,True,68887.02,0.83,True,68921.16,0.65,True,True,68901.54,0.83,False
1774543200,68855.88,68918.28,Up,False,68839.24,0.56,False,68845.94,0.52,True,False,68854.77,0.45999999999999996,True,68876.33,0.61,True,True,68882.98,0.67,True
1774543500,68918.28,68913.42,Down,False,68929.67,0.58,True,68917.85,0.45999999999999996,True,True,68894.33,0.62,True,68855.0,0.84,False,False,68921.12,0.57,True
1774543800,68909.04,68966.99,Up,False,68907.1,0.53,False,68876.84,0.6699999999999999,True,True,68917.01,0.59,False,68888.34,0.61,True,True,68909.25,0.48,True
1774544100,68967.0,68932.53,Down,True,68958.78,0.5700000000000001,True,68958.61,0.5800000000000001,True,True,68957.43,0.5900000000000001,False,68975.84,0.56,True,True,68938.04,0.72,True
1774544400,68932.53,69007.61,Up,False,68904.87,0.63,True,68953.73,0.67,True,True,68978.5,0.79,True,68997.51,0.85,False,True,68979.9,0.84,False
1774544700,69007.61,69006.7,Down,False,69036.15,0.61,False,69024.46,0.65,True,True,68991.64,0.61,True,68964.64,0.73,True,True,68969.47,0.78,True
1774545000,69006.7,68921.51,Down,True,68922.01,0.8200000000000001,True,68936.47,0.8,False,True,68940.34,0.79,True,68940.35,0.8200000000000001,False,True,68968.86,0.79,True
1774545300,68921.5,69012.0,Up,True,68932.51,0.63,True,68947.43,0.66,True,True,68975.51,0.75,True,68978.57,0.83,False,True,68994.0,0.89,False
1774545600,69019.67,69007.62,Down,True,68991.38,0.63,True,68970.81,0.72,False,True,68961.02,0.8,True,68971.07,0.77,False,True,69004.5,0.55,True
1774545900,68993.63,69082.98,Up,False,68980.2,0.5700000000000001,True,69002.17,0.5,True,True,68998.54,0.55,True,69011.3,0.57,True,True,69000.33,0.56,True
1774546200,69082.97,69138.9,Up,True,69126.38,0.68,True,69119.17,0.67,True,True,69117.18,0.65,True,69093.56,0.53,True,True,69128.39,0.77,True
1774546500,69138.9,69011.13,Down,False,69139.27,0.45,True,69117.06,0.61,True,True,69105.64,0.71,True,69064.1,0.92,False,True,69043.94,0.97,False
1774546800,69011.12,68957.74,Down,True,68960.01,0.73,True,68941.21,0.83,False,True,68931.23,0.88,True,68944.53,0.8200000000000001,False,True,68959.86,0.86,False
1774547100,68957.74,68714.45,Down,False,68958.6,0.52,True,68946.42,0.5,True,True,68953.89,0.47,True,68941.96,0.64,True,True,68877.09,0.92,False
1774547400,68714.45,68762.64,Up,False,68674.55,0.65,True,68718.39,0.55,True,False,68656.67,0.71,False,68658.34,0.71,True,True,68770.32,0.86,False
1774547700,68762.65,68482.05,Down,False,68767.66,0.52,True,68740.01,0.62,True,True,68716.28,0.7,True,68674.17,0.88,False,True,68587.8,0.98,False
1774548000,68486.86,68413.71,Down,False,68551.18,0.67,False,68580.32,0.74,False,False,68595.99,0.8,False,68539.87,0.68,True,False,68570.68,0.84,False
1774548300,68414.7,68481.99,Up,False,68404.69,0.53,True,68475.95,0.73,False,True,68475.3,0.71,True,68461.75,0.69,True,True,68486.61,0.83,False
1774548600,68482.0,68459.44,Down,True,68468.69,0.51,True,68382.3,0.79,False,True,68395.27,0.77,True,68420.01,0.76,True,True,68424.71,0.77,True
1774548900,68459.44,68328.82,Down,True,68427.5,0.6,True,68390.23,0.71,False,True,68378.71,0.77,True,68419.25,0.61,True,True,68349.22,0.92,False
1774549200,68328.83,68317.46,Down,True,68292.93,0.45999999999999996,True,68245.22,0.45999999999999996,True,True,68259.31,0.45999999999999996,False,68337.1,0.54,True,False,68329.8,0.57,True
1774549500,68317.45,68209.69,Down,False,68318.44,0.51,True,68258.84,0.6799999999999999,True,True,68186.86,0.87,True,68226.24,0.81,False,True,68189.11,0.96,False
1774549800,68203.59,68263.87,Up,True,68231.67,0.62,True,68259.76,0.71,False,True,68270.07,0.79,True,68289.63,0.85,False,True,68257.04,0.82,True
1774550100,68263.87,68331.86,Up,False,68258.02,0.48,True,68266.02,0.54,True,True,68270.59,0.52,True,68285.58,0.68,True,True,68278.92,0.67,True
1774550400,68331.84,68336.67,Up,True,68360.0,0.68,False,68331.06,0.39,True,False,68322.45,0.43000000000000005,False,68316.04,0.48,True,False,68312.87,0.55,True
1774550700,68336.67,68426.42,Up,False,68313.48,0.6,False,68335.26,0.5,True,True,68359.39,0.66,True,68362.18,0.69,True,True,68396.48,0.9,False
1774551000,68426.41,68469.46,Up,False,68404.13,0.56,False,68412.06,0.47,True,False,68421.58,0.53,False,68404.0,0.5900000000000001,True,True,68429.79,0.63,True
1774551300,68469.46,68497.26,Up,False,68452.18,0.61,True,68471.08,0.59,True,False,68449.01,0.64,False,68441.81,0.71,True,True,68469.47,0.58,True
1774551600,68497.25,68469.59,Down,True,68494.02,0.56,True,68479.5,0.63,True,True,68487.61,0.56,True,68466.2,0.71,True,True,68452.69,0.87,False
1774551900,68469.58,68512.85,Up,False,68455.95,0.5900000000000001,False,68447.83,0.61,True,False,68452.25,0.6,False,68431.37,0.79,False,False,68441.81,0.8200000000000001,True
1774552200,68512.84,68457.41,Down,True,68490.01,0.62,True,68482.07,0.6699999999999999,True,True,68480.49,0.62,True,68467.94,0.78,False,True,68486.6,0.71,True
1774552500,68457.4,68509.99,Up,True,68481.87,0.68,True,68502.55,0.7,True,True,68478.57,0.67,False,68451.24,0.5,True,True,68492.06,0.88,False
1774552800,68510.0,68544.56,Up,True,68510.92,0.52,False,68504.5,0.5700000000000001,True,False,68510.0,0.54,True,68530.09,0.7,True,True,68559.99,0.9,False
1774553100,68549.37,68435.96,Down,True,68498.41,0.77,True,68459.5,0.89,False,True,68459.64,0.9299999999999999,True,68468.04,0.92,False,True,68429.61,0.98,False
1774553400,68435.96,68427.17,Down,True,68423.25,0.5700000000000001,True,68432.59,0.5700000000000001,True,True,68401.99,0.73,True,68377.83,0.83,False,True,68382.82,0.88,False
1774553700,68427.17,68611.79,Up,True,68431.04,0.56,True,68466.63,0.72,False,True,68504.96,0.9,True,68560.94,0.96,False,True,68585.41,0.98,False
1774554000,68611.79,68633.11,Up,True,68641.0,0.65,True,68651.25,0.73,False,True,68659.99,0.77,True,68666.66,0.83,False,True,68638.8,0.77,True
1774554300,68633.12,68659.99,Up,False,68624.0,0.5700000000000001,False,68622.58,0.5700000000000001,True,False,68630.13,0.52,False,68595.19,0.73,True,True,68669.69,0.8,True
1774554600,68659.99,68603.91,Down,False,68677.09,0.59,True,68632.95,0.61,True,True,68620.04,0.77,True,68616.59,0.76,True,True,68623.11,0.81,True
1774554900,68603.91,68536.3,Down,False,68613.83,0.59,False,68621.67,0.61,True,False,68635.76,0.7,False,68635.74,0.71,True,False,68636.6,0.82,True
1774555200,68534.37,68472.79,Down,False,68548.6,0.56,False,68557.39,0.65,True,False,68563.86,0.67,False,68550.62,0.61,True,True,68520.11,0.5900000000000001,True
1774555500,68472.8,68521.0,Up,False,68464.68,0.52,True,68478.68,0.53,True,False,68446.45,0.64,False,68462.72,0.54,True,True,68478.84,0.54,True
1774555800,68521.0,69202.0,Up,True,68535.24,0.57,True,68539.28,0.65,True,True,68557.61,0.76,True,69300.42,0.98,False,True,69140.58,0.99,False
1774556100,69202.0,69165.43,Down,True,69182.0,0.5700000000000001,True,69186.93,0.6,True,False,69216.23,0.52,False,69235.71,0.57,True,False,69202.76,0.5,True
1774556400,69165.43,69285.33,Up,False,69122.01,0.55,False,69103.49,0.61,True,False,69094.01,0.6799999999999999,False,69127.02,0.61,True,True,69182.84,0.57,True
1774556700,69285.32,69164.14,Down,True,69263.08,0.5800000000000001,True,69207.17,0.75,False,True,69148.5,0.88,True,69166.44,0.87,False,True,69166.87,0.95,False
1774557000,69168.99,69166.46,Down,False,69185.04,0.53,False,69224.58,0.68,True,False,69283.03,0.85,False,69249.99,0.8,False,False,69247.57,0.85,False
1774557300,69165.0,69198.42,Up,True,69211.59,0.65,True,69216.49,0.72,False,True,69210.81,0.74,True,69216.17,0.71,True,True,69197.07,0.68,True
1774557600,69207.98,69158.79,Down,True,69187.92,0.63,True,69162.37,0.73,False,True,69091.17,0.91,True,69083.32,0.91,False,True,69153.35,0.79,True
1774557900,69158.8,69144.99,Down,False,69175.39,0.53,True,69153.29,0.6,True,False,69168.88,0.54,True,69158.4,0.5700000000000001,True,False,69195.22,0.72,True
1774558200,69144.98,68986.43,Down,True,69129.33,0.64,True,69125.38,0.64,True,True,69125.39,0.65,True,69122.74,0.72,True,True,69082.46,0.94,False
1774558500,68986.44,69012.84,Up,False,68983.25,0.53,False,68974.61,0.55,True,False,68951.23,0.6799999999999999,False,68956.76,0.6599999999999999,True,False,68955.84,0.71,True
1774558800,69005.21,68928.98,Down,True,68942.98,0.74,True,68956.36,0.6599999999999999,True,True,68950.98,0.74,True,68951.45,0.75,True,True,68942.21,0.86,False
1774559100,68928.97,68912.91,Down,True,68914.14,0.54,True,68923.65,0.48,True,True,68924.8,0.54,False,68951.18,0.68,True,False,68931.05,0.48,True
1774559400,68912.9,68929.86,Up,True,68913.37,0.57,False,68898.18,0.5900000000000001,True,False,68902.87,0.51,False,68880.84,0.76,True,True,68922.24,0.63,True
1774559700,68912.92,68968.98,Up,True,68923.26,0.52,True,68949.11,0.64,True,False,68900.01,0.69,False,68879.06,0.78,False,True,68940.97,0.75,True
1774560000,68968.98,69145.97,Up,True,68979.89,0.59,True,69034.36,0.79,False,True,69040.4,0.8,True,69047.28,0.88,False,True,69091.86,0.97,False
1774560300,69146.66,69092.48,Down,True,69106.66,0.6699999999999999,True,69084.36,0.76,False,True,69015.4,0.9299999999999999,True,69052.97,0.89,False,True,69063.16,0.91,False
1774560600,69092.49,69060.2,Down,True,69092.49,0.51,False,69130.97,0.72,False,False,69130.97,0.72,False,69113.51,0.65,True,True,69031.18,0.88,False
1774560900,69060.2,68994.96,Down,False,69071.32,0.58,False,69079.7,0.62,True,False,69064.83,0.46,False,69064.83,0.53,True,True,69019.43,0.8,True
1774561200,68994.97,69020.98,Up,True,69024.14,0.64,True,69024.14,0.64,True,True,69035.83,0.71,True,69078.01,0.87,False,True,69034.6,0.74,True
1774561500,69020.98,69007.61,Down,True,68995.88,0.63,True,68985.7,0.72,False,True,68969.81,0.79,True,68990.0,0.71,True,True,69008.34,0.6,True
1774561800,69007.62,68936.29,Down,True,69000.0,0.5900000000000001,True,68989.99,0.6599999999999999,True,True,68963.0,0.77,True,68950.64,0.88,False,True,68932.51,0.95,False
1774562100,68936.29,68921.11,Down,False,68953.13,0.62,False,68957.02,0.62,True,False,68957.01,0.64,True,68931.04,0.5900000000000001,True,True,68912.05,0.8200000000000001,True
1774562400,68921.1,68931.21,Up,False,68904.77,0.5700000000000001,True,68924.04,0.54,True,False,68909.66,0.5800000000000001,False,68912.72,0.5,True,True,68958.3,0.84,False
1774562700,68931.22,68896.0,Down,False,68941.96,0.61,False,68984.68,0.77,False,False,69008.27,0.84,False,69010.0,0.85,False,False,68963.47,0.75,True
1774563000,68896.0,68955.85,Up,True,68920.48,0.68,True,68947.99,0.75,False,True,68957.94,0.8,True,68964.77,0.85,False,True,69008.14,0.95,False
1774563300,68955.84,68945.48,Down,False,68969.45,0.57,True,68948.1,0.51,True,True,68938.95,0.62,False,68957.71,0.52,True,True,68950.06,0.5,True
1774563600,68945.48,68763.52,Down,True,68927.69,0.5700000000000001,True,68928.06,0.5800000000000001,True,False,68956.19,0.61,True,68904.14,0.79,False,True,68933.44,0.71,True
1774563900,68763.52,68754.43,Down,False,68778.51,0.57,True,68735.96,0.62,True,True,68688.51,0.76,True,68648.87,0.91,False,False,68818.81,0.77,True
1774564200,68754.44,68828.94,Up,False,68727.01,0.52,True,68759.86,0.53,True,False,68750.08,0.54,True,68770.9,0.55,True,False,68739.69,0.61,True
1774564500,68828.93,68792.25,Down,True,68807.1,0.5900000000000001,True,68795.54,0.6699999999999999,True,True,68807.29,0.5900000000000001,True,68793.91,0.6699999999999999,True,True,68811.97,0.65,True
1774564800,68792.26,68796.22,Up,False,68787.55,0.53,True,68794.24,0.56,True,True,68797.21,0.58,False,68787.56,0.54,True,False,68772.74,0.72,True
1774565100,68796.22,68822.4,Up,True,68823.94,0.65,True,68821.14,0.67,True,True,68811.37,0.54,True,68806.76,0.55,True,True,68805.78,0.57,True
1774565400,68822.4,68853.99,Up,True,68837.69,0.57,False,68793.15,0.69,True,False,68795.58,0.69,True,68823.64,0.46,True,True,68836.12,0.54,True
1774565700,68853.99,68892.66,Up,False,68838.11,0.6,False,68833.19,0.6799999999999999,True,True,68855.83,0.54,True,68861.09,0.51,True,True,68872.08,0.66,True
1774566000,68892.67,68958.18,Up,True,68954.34,0.72,True,68962.83,0.78,False,True,68970.95,0.83,True,68951.62,0.81,False,True,68954.15,0.87,False
1774566300,68958.18,68850.65,Down,False,68966.39,0.51,False,68966.39,0.55,True,True,68938.54,0.6799999999999999,True,68938.01,0.6699999999999999,True,True,68914.18,0.78,True
1774566600,68850.65,68817.63,Down,True,68829.99,0.61,False,68854.1,0.5,True,True,68839.76,0.56,False,68860.28,0.52,True,False,68862.33,0.53,True
1774566900,68817.63,68850.0,Up,True,68828.95,0.57,False,68811.62,0.51,True,True,68831.43,0.56,False,68814.55,0.5700000000000001,True,True,68831.82,0.6,True
1774567200,68850.0,68705.43,Down,True,68843.28,0.55,True,68819.28,0.7,True,True,68799.69,0.79,True,68824.2,0.6699999999999999,True,True,68811.17,0.74,True
1774567500,68705.44,68731.99,Up,False,68666.8,0.6599999999999999,False,68684.47,0.5800000000000001,True,False,68695.71,0.54,False,68684.29,0.63,True,False,68668.22,0.72,True
1774567800,68735.8,68684.75,Down,True,68717.35,0.6,True,68691.0,0.71,False,True,68682.31,0.75,True,68722.21,0.5800000000000001,True,True,68712.32,0.6699999999999999,True
1774568100,68684.76,68719.09,Up,True,68709.45,0.63,True,68724.27,0.72,False,True,68741.4,0.8,True,68751.0,0.85,False,True,68775.67,0.95,False
